student_id,program_name,program_level,domain,eligibility,description,mode,duration,skills_learned,career_outcomes,min_degree_level,min_marks_general,min_marks_reserved,required_subjects,score,domain_match,subject_overlap,marks_margin,label
54,M.Sc. (ENV. BIOTECHNOLOGY),PG,Science,Requires a Bachelor's degree in any discipline of Science or a B.Tech. in Biotechnology/Environment Engineering with 50% aggregate marks.,This program focuses on the intersection of environmental science and biotechnology. It involves studying the biological and chemical processes related to environmental systems and applying biotechnological principles to solve environmental challenges.,Regular,2 year,"['Environmental analysis', 'Biotechnology principles', 'Scientific research', 'Data interpretation']","['Environmental consultant', 'Bioprocess development', 'Research analyst', 'Environmental scientist']",UG,50.0,,"['Biotechnology', 'Environment Engineering', 'Science']",0.1172371882821184,0,0,22.5,
54,M.Sc. (ENVIRONMENTAL SCIENCES),PG,Science,Requires a Bachelor's degree in any discipline of Science or a B.Tech. in Biotechnology/Environment Engineering with 50% aggregate marks.,"This program focuses on the study of environmental systems, processes, and the management of environmental issues. It involves in-depth exploration of ecological principles, pollution control, and sustainable resource management. The curriculum develops analytical and problem-solving skills related to environmental challenges.",Regular,2 year,"['Environmental analysis', 'Systems thinking', 'Pollution control', 'Resource management']","['Environmental consultant', 'Pollution control officer', 'Environmental analyst', 'Sustainability manager']",UG,50.0,,"['Science', 'Biotechnology', 'Environment Engineering', 'Environment Sciences']",0.1062261949667247,0,0,22.5,
54,M.TECH (MECHANICAL ENGG. - MACHINE DESIGN),PG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the principles and applications of machine design within the field of mechanical engineering. It involves studying the design, analysis, and optimization of mechanical systems and components.",Regular,2 year,"['Machine design', 'System analysis', 'Mechanical principles']","['Machine designer', 'Design engineer', 'Mechanical analyst']",UG,,,[],0.0733437279261908,0,0,0.0,
54,M.TECH (COMPUTER ENGINEERING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on advanced study in the principles and applications of computer engineering. It involves in-depth exploration of complex systems, algorithms, and hardware design.",Regular,2 year,"['Algorithm design', 'System architecture', 'Programming proficiency', 'Hardware design']","['Software developer', 'Systems architect', 'Machine learning engineer', 'Embedded systems designer']",UG,,,[],0.0687698763552133,0,0,0.0,
54,Master of Arts Economics,PG,Commerce,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and applied aspects of economic principles. It involves in-depth study of economic theories, policies, and analytical methods.",Open and Distance Learning Mode,2 year,"['Economic theory', 'Data analysis', 'Policy evaluation', 'Analytical thinking']","['Economic analyst', 'Policy researcher', 'Financial consultant', 'Economist']",UG,45.0,,[],0.0659443324328636,0,0,27.5,
55,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.1240247634636822,0,0,0.0,
55,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.1088987544086016,1,0,0.0,
55,PG Diploma in Data Analytics,PG,Science,Requires a Bachelor's Degree with at least 50% marks in aggregate or equivalent examination recognized by M.D. University Rohtak.,"This program focuses on the principles and techniques of data analysis. It covers methods for collecting, processing, and interpreting large datasets to derive meaningful insights. The curriculum emphasizes statistical foundations and analytical tools relevant to data-driven decision-making.",Regular,1 year,"['Data analysis', 'Statistical methods', 'Data interpretation']","['Data analyst', 'Business intelligence specialist', 'Data visualization expert']",UG,50.0,,"['Data Analytics', 'Mathematics']",0.1023978149522568,0,0,29.200000000000003,
55,M.TECH (ELECTRICAL ENGINEERING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on advanced study in electrical engineering principles and applications. It involves in-depth exploration of complex systems, circuit theory, and power management concepts. The curriculum aims to develop advanced analytical and design skills in the field.",Regular,2 year,"['Circuit analysis', 'System design', 'Power management', 'Signal processing']","['Electrical engineer', 'Power system analyst', 'Control systems designer', 'Research and development specialist']",UG,,,[],0.0993734307037568,1,0,0.0,
55,M.Sc. (ENV. BIOTECHNOLOGY),PG,Science,Requires a Bachelor's degree in any discipline of Science or a B.Tech. in Biotechnology/Environment Engineering with 50% aggregate marks.,This program focuses on the intersection of environmental science and biotechnology. It involves studying the biological and chemical processes related to environmental systems and applying biotechnological principles to solve environmental challenges.,Regular,2 year,"['Environmental analysis', 'Biotechnology principles', 'Scientific research', 'Data interpretation']","['Environmental consultant', 'Bioprocess development', 'Research analyst', 'Environmental scientist']",UG,50.0,,"['Biotechnology', 'Environment Engineering', 'Science']",0.0942392931270865,0,0,29.200000000000003,
55,PG Diploma in Computational Biology,PG,Science,"Requires a Bachelor's Degree in Biological Sciences, Computer Science, or allied biological sciences, or equivalent examination recognized by State Universities of Haryana.","This program focuses on the intersection of biology and computation. It involves studying the mathematical and computational methods applied to biological systems and data. The curriculum covers bioinformatics, computational modeling, and biological data analysis.",Regular,1 year,"['Data analysis', 'Computational modeling', 'Bioinformatics', 'Statistical methods']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical data scientist', 'Research assistant']",UG,,,"['Biological Sciences', 'Computer Science', 'Biology', 'Science']",0.0923202215094485,0,0,0.0,
55,Certificate Course in Research Methods in Social Sciences,PG,Humanities,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks.,"This course focuses on the methodologies and techniques essential for conducting research within the social sciences. It provides students with the foundational knowledge necessary to design, execute, and analyze social science research projects effectively.",Regular,6 Months,"['Research methodology', 'Data collection', 'Statistical analysis', 'Research design']","['Social science researcher', 'Research assistant', 'Data analyst', 'Research practitioner']",UG,45.0,,[],0.0921244318370624,0,0,34.2,
56,PG Diploma in CyberLaw,PG,Law,"Requires a Bachelor's or Master's degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.",This program focuses on the legal aspects of cyber activities and law. It covers the intersection of technology and legal frameworks relevant to digital environments. The curriculum aims to equip students with knowledge of cyber law principles and regulations.,Regular,1 year,"['Legal analysis', 'Cyber law principles', 'Regulatory compliance']","['Cyber law consultant', 'Legal compliance officer', 'Data privacy lawyer']",UG,45.0,,"['Law', 'CyberLaw']",0.1272402500881551,1,0,3.1000000000000014,
